Inventory_ID,ID (SKU),Size,Color,Qty_on_hand,Qty_reserved,Qty_available,Qty_incoming,Reorder_point,Reorder_qty,Stock_status,Warehouse_location,Cost_price(INR),Supplier_ID,Last_restocked_at,Updated_at
APL-ACC-M-097-L-ASS,APL-ACC-M-097,L,Assorted Prints,23,1,22,0,5,22,in_stock,MUM-FC1-C09-R2,396,SUP-010,2026-05-18,2026-06-04
APL-ACC-F-098-S-NUD,APL-ACC-F-098,S,Nude,75,1,74,0,21,84,in_stock,BLR-FC1-C19-R4,177,SUP-010,2026-05-02,2026-07-08
APL-ACC-F-098-M-NUD,APL-ACC-F-098,M,Nude,126,5,121,0,36,144,in_stock,BLR-FC1-A06-R3,177,SUP-010,2026-06-08,2026-06-19
APL-ACC-F-098-L-NUD,APL-ACC-F-098,L,Nude,94,7,87,0,27,108,in_stock,BLR-FC1-D16-R5,177,SUP-010,2026-05-06,2026-06-08
APL-ACC-F-098-S-BLA,APL-ACC-F-098,S,Black,5,0,5,0,21,84,low_stock,BLR-FC1-C02-R3,177,SUP-010,2026-05-21,2026-07-03
APL-ACC-F-098-M-BLA,APL-ACC-F-098,M,Black,156,23,133,0,36,144,in_stock,BLR-FC1-E10-R3,177,SUP-010,2026-06-13,2026-07-16
APL-ACC-F-098-L-BLA,APL-ACC-F-098,L,Black,146,6,140,0,27,108,in_stock,BLR-FC1-C14-R3,177,SUP-010,2026-05-01,2026-05-11
APL-ACC-F-098-S-WHI,APL-ACC-F-098,S,White,19,0,19,0,21,84,low_stock,BLR-FC1-E16-R1,177,SUP-010,2026-06-13,2026-07-15
APL-ACC-F-098-M-WHI,APL-ACC-F-098,M,White,193,19,174,0,36,144,in_stock,BLR-FC1-E04-R4,177,SUP-010,2026-04-21,2026-07-08
APL-ACC-F-098-L-WHI,APL-ACC-F-098,L,White,14,1,13,0,27,108,low_stock,BLR-FC1-B17-R5,177,SUP-010,2026-04-25,2026-07-11
APL-ACC-F-099-S-BLA,APL-ACC-F-099,S,Black-Grey,55,1,54,0,10,42,in_stock,MUM-FC1-A14-R4,245,SUP-003,2026-06-07,2026-06-17
APL-ACC-F-099-M-BLA,APL-ACC-F-099,M,Black-Grey,64,2,62,0,18,72,in_stock,MUM-FC1-A10-R3,245,SUP-003,2026-06-20,2026-06-29
APL-ACC-F-099-L-BLA,APL-ACC-F-099,L,Black-Grey,0,0,0,54,13,54,out_of_stock,MUM-FC1-D07-R3,245,SUP-003,2026-07-11,2026-07-11
APL-ACC-F-099-S-PLU,APL-ACC-F-099,S,Plum,56,0,56,42,10,42,in_stock,MUM-FC1-D11-R3,245,SUP-003,2026-06-04,2026-06-10
APL-ACC-F-099-M-PLU,APL-ACC-F-099,M,Plum,43,2,41,0,18,72,in_stock,MUM-FC1-D07-R1,245,SUP-003,2026-06-26,2026-07-12
APL-ACC-F-099-L-PLU,APL-ACC-F-099,L,Plum,71,0,71,0,13,54,in_stock,MUM-FC1-C08-R4,245,SUP-003,2026-06-09,2026-07-02
APL-ACC-F-100-S-WHI,APL-ACC-F-100,S,White,43,4,39,0,10,42,in_stock,BLR-FC1-B12-R4,226,SUP-010,2026-04-20,2026-06-04
APL-ACC-F-100-M-WHI,APL-ACC-F-100,M,White,10,0,10,72,18,72,low_stock,BLR-FC1-F11-R1,226,SUP-010,2026-05-10,2026-06-04
APL-ACC-F-100-L-WHI,APL-ACC-F-100,L,White,73,1,72,0,13,54,in_stock,BLR-FC1-D05-R3,226,SUP-010,2026-06-10,2026-07-12
APL-ACC-F-100-S-BEI,APL-ACC-F-100,S,Beige,49,0,49,0,10,42,in_stock,BLR-FC1-A05-R2,226,SUP-010,2026-06-03,2026-07-05
APL-ACC-F-100-M-BEI,APL-ACC-F-100,M,Beige,11,0,11,0,18,72,low_stock,BLR-FC1-A14-R4,226,SUP-010,2026-05-27,2026-06-14
APL-ACC-F-100-L-BEI,APL-ACC-F-100,L,Beige,53,1,52,0,13,54,in_stock,BLR-FC1-B09-R1,226,SUP-010,2026-05-23,2026-07-06
APL-ACC-F-100-S-BLA,APL-ACC-F-100,S,Black,33,3,30,0,10,42,in_stock,BLR-FC1-F17-R5,226,SUP-010,2026-05-13,2026-06-06
APL-ACC-F-100-M-BLA,APL-ACC-F-100,M,Black,100,3,97,0,18,72,in_stock,BLR-FC1-A09-R2,226,SUP-010,2026-05-08,2026-07-01
APL-ACC-F-100-L-BLA,APL-ACC-F-100,L,Black,33,1,32,0,13,54,in_stock,BLR-FC1-F08-R2,226,SUP-010,2026-06-02,2026-06-29
APL-TOP-M-101-XS-BLA,APL-TOP-M-101,XS,Black,64,2,62,0,12,48,in_stock,DEL-FC1-D04-R2,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-S-BLA,APL-TOP-M-101,S,Black,45,5,40,0,12,48,in_stock,DEL-FC1-F19-R4,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-M-BLA,APL-TOP-M-101,M,Black,45,2,43,0,6,24,in_stock,DEL-FC1-D02-R2,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-L-BLA,APL-TOP-M-101,L,Black,25,1,24,24,6,24,in_stock,DEL-FC1-B08-R1,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-XL-BLA,APL-TOP-M-101,XL,Black,43,5,38,0,19,76,in_stock,DEL-FC1-A09-R3,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-XXL-BLA,APL-TOP-M-101,XXL,Black,29,1,28,0,6,24,in_stock,DEL-FC1-A02-R3,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-XS-SLA,APL-TOP-M-101,XS,Slate Blue,42,1,41,0,19,76,in_stock,DEL-FC1-F14-R2,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-S-SLA,APL-TOP-M-101,S,Slate Blue,22,2,20,0,12,48,in_stock,DEL-FC1-E14-R5,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-M-SLA,APL-TOP-M-101,M,Slate Blue,16,2,14,24,6,24,in_stock,DEL-FC1-F13-R2,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-L-SLA,APL-TOP-M-101,L,Slate Blue,70,5,65,0,6,24,in_stock,DEL-FC1-C15-R5,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-XL-SLA,APL-TOP-M-101,XL,Slate Blue,14,0,14,24,12,48,in_stock,DEL-FC1-C11-R3,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-101-XXL-SLA,APL-TOP-M-101,XXL,Slate Blue,52,6,46,0,6,24,in_stock,DEL-FC1-E02-R2,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-XS-FOR,APL-TOP-M-102,XS,Forest Green,40,3,37,0,12,48,in_stock,DEL-FC1-F10-R3,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-S-FOR,APL-TOP-M-102,S,Forest Green,70,1,69,0,19,76,in_stock,DEL-FC1-C18-R5,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-M-FOR,APL-TOP-M-102,M,Forest Green,0,0,0,48,12,48,out_of_stock,DEL-FC1-B03-R3,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-L-FOR,APL-TOP-M-102,L,Forest Green,50,0,50,0,19,76,in_stock,DEL-FC1-E12-R2,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-XL-FOR,APL-TOP-M-102,XL,Forest Green,61,0,61,0,6,24,in_stock,DEL-FC1-D03-R4,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-XXL-FOR,APL-TOP-M-102,XXL,Forest Green,13,0,13,24,6,24,in_stock,DEL-FC1-D05-R2,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-XS-CHA,APL-TOP-M-102,XS,Charcoal,51,6,45,0,6,24,in_stock,DEL-FC1-A11-R4,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-S-CHA,APL-TOP-M-102,S,Charcoal,41,3,38,0,12,48,in_stock,DEL-FC1-B03-R2,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-M-CHA,APL-TOP-M-102,M,Charcoal,18,1,17,24,6,24,in_stock,DEL-FC1-F12-R5,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-L-CHA,APL-TOP-M-102,L,Charcoal,17,2,15,48,6,24,in_stock,DEL-FC1-E08-R3,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-XL-CHA,APL-TOP-M-102,XL,Charcoal,18,1,17,0,19,76,low_stock,DEL-FC1-F02-R4,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-M-102-XXL-CHA,APL-TOP-M-102,XXL,Charcoal,46,4,42,0,6,24,in_stock,DEL-FC1-B08-R5,1609,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-XS-TEA,APL-TOP-F-103,XS,Teal,56,5,51,0,12,48,in_stock,DEL-FC1-D08-R2,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-S-TEA,APL-TOP-F-103,S,Teal,29,2,27,0,12,48,in_stock,DEL-FC1-D13-R2,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-M-TEA,APL-TOP-F-103,M,Teal,65,4,61,0,6,24,in_stock,DEL-FC1-C11-R3,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-L-TEA,APL-TOP-F-103,L,Teal,28,3,25,0,19,76,in_stock,DEL-FC1-B12-R5,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-XL-TEA,APL-TOP-F-103,XL,Teal,27,3,24,0,19,76,in_stock,DEL-FC1-A11-R3,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-XXL-TEA,APL-TOP-F-103,XXL,Teal,37,0,37,0,19,76,in_stock,DEL-FC1-A01-R4,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-XS-BLA,APL-TOP-F-103,XS,Black,26,1,25,0,12,48,in_stock,DEL-FC1-B19-R5,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-S-BLA,APL-TOP-F-103,S,Black,67,3,64,0,12,48,in_stock,DEL-FC1-D17-R1,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-M-BLA,APL-TOP-F-103,M,Black,18,2,16,24,6,24,in_stock,DEL-FC1-B14-R2,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-L-BLA,APL-TOP-F-103,L,Black,66,7,59,0,12,48,in_stock,DEL-FC1-A03-R5,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-XL-BLA,APL-TOP-F-103,XL,Black,52,0,52,0,6,24,in_stock,DEL-FC1-B20-R4,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-103-XXL-BLA,APL-TOP-F-103,XXL,Black,57,3,54,0,12,48,in_stock,DEL-FC1-E11-R5,827,SUP-004,2026-07-05,2026-07-14
APL-TOP-F-104-XS-PLU,APL-TOP-F-104,XS,Plum,29,3,26,0,12,48,in_stock,MUM-FC1-E15-R3,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-S-PLU,APL-TOP-F-104,S,Plum,12,1,11,0,19,76,low_stock,MUM-FC1-B02-R4,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-M-PLU,APL-TOP-F-104,M,Plum,24,1,23,48,19,76,in_stock,MUM-FC1-C12-R1,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-L-PLU,APL-TOP-F-104,L,Plum,15,1,14,0,6,24,in_stock,MUM-FC1-E03-R1,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-XL-PLU,APL-TOP-F-104,XL,Plum,53,0,53,0,12,48,in_stock,MUM-FC1-E12-R4,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-XXL-PLU,APL-TOP-F-104,XXL,Plum,35,2,33,0,12,48,in_stock,MUM-FC1-F15-R2,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-XS-SLA,APL-TOP-F-104,XS,Slate Grey,48,6,42,0,6,24,in_stock,MUM-FC1-C05-R1,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-S-SLA,APL-TOP-F-104,S,Slate Grey,51,1,50,0,19,76,in_stock,MUM-FC1-F09-R5,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-M-SLA,APL-TOP-F-104,M,Slate Grey,64,6,58,0,19,76,in_stock,MUM-FC1-A19-R5,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-L-SLA,APL-TOP-F-104,L,Slate Grey,32,4,28,0,19,76,in_stock,MUM-FC1-F09-R4,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-XL-SLA,APL-TOP-F-104,XL,Slate Grey,49,5,44,0,12,48,in_stock,MUM-FC1-F17-R3,1839,SUP-003,2026-07-05,2026-07-14
APL-TOP-F-104-XXL-SLA,APL-TOP-F-104,XXL,Slate Grey,9,1,8,24,12,48,low_stock,MUM-FC1-A09-R5,1839,SUP-003,2026-07-05,2026-07-14
